Data da Venda,ID do Cliente,Produto,Categoria,Tipo de Pet,Quantidade,Preço Unitário,Valor Total
2019-10-13,C0203,Ração Premium,Ração,Cachorro,1,120.0,120.0
2019-10-13,C0324,Aquário Pequeno,Acessórios,Peixe,4,150.0,600.0
2019-10-13,C0119,Ração Econômica,Ração,Cachorro,3,70.0,210.0
2019-10-14,C0388,Coleira,Acessórios,Gato,2,35.0,70.0
2019-10-14,C0015,Comida para Peixe,Ração,Peixe,2,15.0,30.0
2019-10-14,C0382,Gaiola Pequena,Acessórios,Pássaro,4,85.0,340.0
2019-10-14,C0105,Aquário Pequeno,Acessórios,Peixe,2,150.0,300.0
2019-10-15,C0099,Arranhador,Brinquedo,Gato,2,60.0,120.0
2019-10-15,C0049,Arranhador,Brinquedo,Gato,3,60.0,180.0
2019-10-16,C0358,Gaiola Pequena,Acessórios,Pássaro,2,85.0,170.0
2019-10-16,C0449,Shampoo Pet,Higiene,Gato,1,30.0,30.0
2019-10-18,C0214,Brinquedo Bola,Brinquedo,Cachorro,3,25.0,75.0
2019-10-19,C0049,Aquário Pequeno,Acessórios,Peixe,4,150.0,600.0
2019-10-19,C0453,Brinquedo Bola,Brinquedo,Cachorro,1,25.0,25.0
2019-10-19,C0219,Coleira,Acessórios,Cachorro,2,35.0,70.0
2019-10-19,C0304,Aquário Pequeno,Acessórios,Peixe,4,150.0,600.0
2019-10-19,C0180,Coleira,Acessórios,Gato,1,35.0,35.0
2019-10-19,C0407,Comedouro,Acessórios,Gato,3,20.0,60.0
2019-10-19,C0117,Comida para Peixe,Ração,Peixe,1,15.0,15.0
2019-10-20,C0047,Alpiste,Ração,Pássaro,4,10.0,40.0
2019-10-20,C0221,Ração Premium,Ração,Gato,4,120.0,480.0
2019-10-21,C0458,Brinquedo Bola,Brinquedo,Cachorro,4,25.0,100.0
2019-10-21,C0464,Aquário Pequeno,Acessórios,Peixe,2,150.0,300.0
2019-10-22,C0223,Shampoo Pet,Higiene,Cachorro,3,30.0,90.0
2019-10-23,C0326,Brinquedo Bola,Brinquedo,Cachorro,4,25.0,100.0
2019-10-24,C0088,Shampoo Pet,Higiene,Cachorro,1,30.0,30.0
2019-10-24,C0456,Aquário Pequeno,Acessórios,Peixe,4,150.0,600.0
2019-10-25,C0335,Arranhador,Brinquedo,Gato,4,60.0,240.0
2019-10-25,C0150,Ração Premium,Ração,Gato,1,120.0,120.0
2019-10-25,C0343,Areia Higiênica,Higiene,Gato,2,22.0,44.0
2019-10-26,C0250,Coleira,Acessórios,Cachorro,2,35.0,70.0
2019-10-26,C0252,Comedouro,Acessórios,Gato,4,20.0,80.0
2019-10-26,C0376,Brinquedo Bola,Brinquedo,Cachorro,2,25.0,50.0
2019-10-26,C0053,Antipulgas,Remédio,Cachorro,1,65.0,65.0
2019-10-26,C0228,Gaiola Pequena,Acessórios,Pássaro,1,85.0,85.0
2019-10-27,C0432,Brinquedo Bola,Brinquedo,Cachorro,4,25.0,100.0
2019-10-28,C0246,Arranhador,Brinquedo,Gato,1,60.0,60.0
2019-10-28,C0338,Areia Higiênica,Higiene,Gato,4,22.0,88.0
2019-10-28,C0433,Areia Higiênica,Higiene,Gato,2,22.0,44.0
2019-10-28,C0361,Ração Econômica,Ração,Cachorro,1,70.0,70.0
2019-10-28,C0485,Aquário Pequeno,Acessórios,Peixe,1,150.0,150.0
2019-10-28,C0124,Antipulgas,Remédio,Gato,2,65.0,130.0
2019-10-29,C0259,Comida para Peixe,Ração,Peixe,1,15.0,15.0
2019-10-30,C0383,Ração Econômica,Ração,Cachorro,3,70.0,210.0
2019-10-30,C0343,Coleira,Acessórios,Cachorro,2,35.0,70.0
2019-10-30,C0203,Comedouro,Acessórios,Cachorro,2,20.0,40.0
2019-10-30,C0252,Brinquedo Bola,Brinquedo,Cachorro,2,25.0,50.0
2019-10-31,C0390,Alpiste,Ração,Pássaro,4,10.0,40.0
2019-11-01,C0400,Ração Econômica,Ração,Cachorro,2,70.0,140.0
2019-11-01,C0365,Aquário Pequeno,Acessórios,Peixe,4,150.0,600.0
2019-11-01,C0024,Comedouro,Acessórios,Gato,1,20.0,20.0
2019-11-03,C0022,Gaiola Pequena,Acessórios,Pássaro,2,85.0,170.0
2019-11-04,C0490,Comedouro,Acessórios,Cachorro,2,20.0,40.0
2019-11-05,C0467,Aquário Pequeno,Acessórios,Peixe,1,150.0,150.0
2019-11-05,C0134,Alpiste,Ração,Pássaro,1,10.0,10.0
2019-11-05,C0082,Ração Econômica,Ração,Cachorro,4,70.0,280.0
2019-11-05,C0023,Ração Premium,Ração,Gato,4,120.0,480.0
2019-11-06,C0485,Gaiola Pequena,Acessórios,Pássaro,3,85.0,255.0
2019-11-06,C0301,Gaiola Pequena,Acessórios,Pássaro,3,85.0,255.0
2019-11-06,C0269,Shampoo Pet,Higiene,Gato,1,30.0,30.0
2019-11-07,C0267,Ração Premium,Ração,Gato,2,120.0,240.0
2019-11-07,C0254,Alpiste,Ração,Pássaro,4,10.0,40.0
2019-11-07,C0181,Ração Econômica,Ração,Gato,4,70.0,280.0
2019-11-07,C0421,Brinquedo Bola,Brinquedo,Cachorro,2,25.0,50.0
2019-11-08,C0043,Coleira,Acessórios,Gato,1,35.0,35.0
2019-11-08,C0398,Shampoo Pet,Higiene,Gato,2,30.0,60.0
2019-11-08,C0143,Comida para Peixe,Ração,Peixe,2,15.0,30.0
2019-11-08,C0286,Shampoo Pet,Higiene,Gato,2,30.0,60.0
2019-11-09,C0218,Shampoo Pet,Higiene,Gato,2,30.0,60.0
2019-11-09,C0155,Shampoo Pet,Higiene,Gato,2,30.0,60.0
2019-11-10,C0450,Aquário Pequeno,Acessórios,Peixe,2,150.0,300.0
2019-11-10,C0488,Ração Premium,Ração,Cachorro,2,120.0,240.0
2019-11-10,C0385,Alpiste,Ração,Pássaro,1,10.0,10.0
2019-11-12,C0173,Comedouro,Acessórios,Gato,3,20.0,60.0
2019-11-14,C0458,Brinquedo Bola,Brinquedo,Cachorro,2,25.0,50.0
2019-11-14,C0377,Alpiste,Ração,Pássaro,2,10.0,20.0
2019-11-16,C0155,Aquário Pequeno,Acessórios,Peixe,3,150.0,450.0
2019-11-17,C0156,Coleira,Acessórios,Cachorro,3,35.0,105.0
2019-11-17,C0139,Comida para Peixe,Ração,Peixe,2,15.0,30.0
2019-11-17,C0112,Comedouro,Acessórios,Cachorro,4,20.0,80.0
2019-11-17,C0129,Ração Premium,Ração,Cachorro,4,120.0,480.0
2019-11-17,C0216,Comedouro,Acessórios,Gato,1,20.0,20.0
2019-11-17,C0169,Aquário Pequeno,Acessórios,Peixe,3,150.0,450.0
2019-11-17,C0049,Gaiola Pequena,Acessórios,Pássaro,3,85.0,255.0
2019-11-18,C0109,Comedouro,Acessórios,Cachorro,4,20.0,80.0
2019-11-19,C0134,Gaiola Pequena,Acessórios,Pássaro,4,85.0,340.0
2019-11-19,C0485,Comida para Peixe,Ração,Peixe,4,15.0,60.0
2019-11-19,C0483,Gaiola Pequena,Acessórios,Pássaro,3,85.0,255.0
2019-11-20,C0157,Comedouro,Acessórios,Cachorro,3,20.0,60.0
2019-11-20,C0342,Brinquedo Bola,Brinquedo,Cachorro,3,25.0,75.0
2019-11-20,C0188,Shampoo Pet,Higiene,Cachorro,4,30.0,120.0
2019-11-21,C0010,Aquário Pequeno,Acessórios,Peixe,4,150.0,600.0
2019-11-22,C0448,Arranhador,Brinquedo,Gato,3,60.0,180.0
2019-11-22,C0236,Gaiola Pequena,Acessórios,Pássaro,1,85.0,85.0
2019-11-22,C0302,Shampoo Pet,Higiene,Gato,3,30.0,90.0
2019-11-23,C0026,Antipulgas,Remédio,Gato,4,65.0,260.0
2019-11-23,C0342,Coleira,Acessórios,Cachorro,1,35.0,35.0
2019-11-23,C0014,Antipulgas,Remédio,Cachorro,1,65.0,65.0
2019-11-24,C0146,Comida para Peixe,Ração,Peixe,2,15.0,30.0
2019-11-25,C0393,Areia Higiênica,Higiene,Gato,1,22.0,22.0
2019-11-25,C0082,Coleira,Acessórios,Gato,2,35.0,70.0
2019-11-26,C0374,Ração Premium,Ração,Cachorro,4,120.0,480.0
2019-11-26,C0266,Comedouro,Acessórios,Gato,2,20.0,40.0
2019-11-27,C0003,Comedouro,Acessórios,Cachorro,2,20.0,40.0
2019-11-27,C0173,Ração Econômica,Ração,Gato,3,70.0,210.0
2019-11-28,C0374,Brinquedo Bola,Brinquedo,Cachorro,3,25.0,75.0
2019-11-28,C0318,Comida para Peixe,Ração,Peixe,4,15.0,60.0
2019-11-28,C0348,Coleira,Acessórios,Gato,3,35.0,105.0
2019-11-28,C0137,Alpiste,Ração,Pássaro,2,10.0,20.0
2019-11-28,C0311,Shampoo Pet,Higiene,Cachorro,2,30.0,60.0
2019-11-28,C0399,Arranhador,Brinquedo,Gato,1,60.0,60.0
2019-11-29,C0449,Ração Premium,Ração,Cachorro,2,120.0,240.0
2019-11-29,C0441,Arranhador,Brinquedo,Gato,1,60.0,60.0
2019-11-29,C0015,Alpiste,Ração,Pássaro,2,10.0,20.0
2019-11-30,C0480,Arranhador,Brinquedo,Gato,4,60.0,240.0
2019-11-30,C0214,Gaiola Pequena,Acessórios,Pássaro,3,85.0,255.0
2019-12-01,C0045,Comedouro,Acessórios,Cachorro,2,20.0,40.0
2019-12-01,C0378,Comida para Peixe,Ração,Peixe,3,15.0,45.0
2019-12-02,C0422,Arranhador,Brinquedo,Gato,1,60.0,60.0
2019-12-02,C0151,Antipulgas,Remédio,Gato,4,65.0,260.0
2019-12-02,C0459,Shampoo Pet,Higiene,Gato,1,30.0,30.0
2019-12-04,C0192,Comedouro,Acessórios,Cachorro,4,20.0,80.0
2019-12-06,C0013,Ração Econômica,Ração,Gato,1,70.0,70.0
2019-12-06,C0368,Antipulgas,Remédio,Cachorro,4,65.0,260.0
2019-12-08,C0237,Ração Econômica,Ração,Cachorro,4,70.0,280.0
2019-12-08,C0075,Comedouro,Acessórios,Gato,4,20.0,80.0
2019-12-08,C0077,Areia Higiênica,Higiene,Gato,1,22.0,22.0
2019-12-08,C0316,Alpiste,Ração,Pássaro,2,10.0,20.0
2019-12-08,C0097,Comedouro,Acessórios,Cachorro,4,20.0,80.0
2019-12-10,C0422,Coleira,Acessórios,Gato,1,35.0,35.0
2019-12-10,C0142,Areia Higiênica,Higiene,Gato,2,22.0,44.0
2019-12-11,C0059,Alpiste,Ração,Pássaro,2,10.0,20.0
2019-12-11,C0040,Comedouro,Acessórios,Cachorro,2,20.0,40.0
2019-12-12,C0090,Comedouro,Acessórios,Cachorro,2,20.0,40.0
2019-12-13,C0274,Alpiste,Ração,Pássaro,3,10.0,30.0
2019-12-13,C0055,Gaiola Pequena,Acessórios,Pássaro,1,85.0,85.0
2019-12-13,C0323,Brinquedo Bola,Brinquedo,Cachorro,2,25.0,50.0
2019-12-15,C0283,Aquário Pequeno,Acessórios,Peixe,4,150.0,600.0
2019-12-16,C0196,Brinquedo Bola,Brinquedo,Cachorro,2,25.0,50.0
2019-12-16,C0013,Aquário Pequeno,Acessórios,Peixe,4,150.0,600.0
2019-12-16,C0093,Alpiste,Ração,Pássaro,1,10.0,10.0
2019-12-16,C0449,Ração Econômica,Ração,Gato,2,70.0,140.0
2019-12-17,C0221,Arranhador,Brinquedo,Gato,1,60.0,60.0
2019-12-17,C0470,Gaiola Pequena,Acessórios,Pássaro,1,85.0,85.0
2019-12-17,C0013,Ração Econômica,Ração,Gato,1,70.0,70.0
2019-12-17,C0229,Alpiste,Ração,Pássaro,2,10.0,20.0
2019-12-17,C0001,Comida para Peixe,Ração,Peixe,4,15.0,60.0
2019-12-20,C0414,Alpiste,Ração,Pássaro,1,10.0,10.0
2019-12-20,C0092,Comedouro,Acessórios,Gato,1,20.0,20.0
2019-12-20,C0416,Ração Econômica,Ração,Gato,1,70.0,70.0
2019-12-21,C0345,Brinquedo Bola,Brinquedo,Cachorro,4,25.0,100.0
2019-12-22,C0361,Ração Premium,Ração,Cachorro,1,120.0,120.0
2019-12-22,C0219,Antipulgas,Remédio,Cachorro,4,65.0,260.0
2019-12-25,C0479,Arranhador,Brinquedo,Gato,4,60.0,240.0
2019-12-25,C0485,Arranhador,Brinquedo,Gato,1,60.0,60.0
2019-12-26,C0186,Areia Higiênica,Higiene,Gato,2,22.0,44.0
2019-12-27,C0013,Antipulgas,Remédio,Cachorro,4,65.0,260.0
2019-12-27,C0070,Brinquedo Bola,Brinquedo,Cachorro,1,25.0,25.0
2019-12-28,C0301,Antipulgas,Remédio,Gato,2,65.0,130.0
2019-12-30,C0199,Brinquedo Bola,Brinquedo,Cachorro,1,25.0,25.0
2019-12-31,C0207,Coleira,Acessórios,Gato,2,35.0,70.0
2019-12-31,C0410,Gaiola Pequena,Acessórios,Pássaro,2,85.0,170.0
2019-12-31,C0295,Comedouro,Acessórios,Gato,3,20.0,60.0
2019-12-31,C0446,Alpiste,Ração,Pássaro,4,10.0,40.0
2019-12-31,C0140,Ração Econômica,Ração,Cachorro,1,70.0,70.0
2019-12-31,C0359,Antipulgas,Remédio,Cachorro,3,65.0,195.0
2020-01-01,C0444,Comida para Peixe,Ração,Peixe,1,15.0,15.0
2020-01-01,C0160,Ração Econômica,Ração,Gato,2,70.0,140.0
2020-01-01,C0415,Antipulgas,Remédio,Gato,4,65.0,260.0
2020-01-02,C0205,Alpiste,Ração,Pássaro,3,10.0,30.0
2020-01-02,C0063,Alpiste,Ração,Pássaro,4,10.0,40.0
2020-01-02,C0499,Arranhador,Brinquedo,Gato,4,60.0,240.0
2020-01-03,C0320,Antipulgas,Remédio,Cachorro,4,65.0,260.0
2020-01-03,C0385,Antipulgas,Remédio,Gato,4,65.0,260.0
2020-01-03,C0392,Gaiola Pequena,Acessórios,Pássaro,1,85.0,85.0
2020-01-03,C0162,Gaiola Pequena,Acessórios,Pássaro,2,85.0,170.0
2020-01-04,C0323,Arranhador,Brinquedo,Gato,1,60.0,60.0
2020-01-04,C0476,Gaiola Pequena,Acessórios,Pássaro,1,85.0,85.0
2020-01-05,C0309,Shampoo Pet,Higiene,Cachorro,4,30.0,120.0
2020-01-05,C0199,Comedouro,Acessórios,Gato,4,20.0,80.0
2020-01-05,C0340,Ração Premium,Ração,Gato,3,120.0,360.0
2020-01-06,C0328,Alpiste,Ração,Pássaro,2,10.0,20.0
2020-01-06,C0040,Alpiste,Ração,Pássaro,4,10.0,40.0
2020-01-06,C0322,Shampoo Pet,Higiene,Cachorro,4,30.0,120.0
2020-01-07,C0101,Arranhador,Brinquedo,Gato,2,60.0,120.0
2020-01-08,C0489,Ração Econômica,Ração,Cachorro,1,70.0,70.0
2020-01-08,C0013,Aquário Pequeno,Acessórios,Peixe,3,150.0,450.0
2020-01-09,C0156,Arranhador,Brinquedo,Gato,4,60.0,240.0
2020-01-11,C0300,Ração Econômica,Ração,Cachorro,2,70.0,140.0
2020-01-12,C0028,Ração Premium,Ração,Gato,3,120.0,360.0
2020-01-13,C0227,Brinquedo Bola,Brinquedo,Cachorro,4,25.0,100.0
2020-01-13,C0282,Comida para Peixe,Ração,Peixe,4,15.0,60.0
2020-01-13,C0354,Alpiste,Ração,Pássaro,2,10.0,20.0
2020-01-14,C0205,Shampoo Pet,Higiene,Cachorro,3,30.0,90.0
2020-01-15,C0077,Antipulgas,Remédio,Cachorro,3,65.0,195.0
2020-01-15,C0017,Aquário Pequeno,Acessórios,Peixe,3,150.0,450.0
2020-01-15,C0399,Gaiola Pequena,Acessórios,Pássaro,1,85.0,85.0
2020-01-16,C0399,Brinquedo Bola,Brinquedo,Cachorro,2,25.0,50.0
2020-01-17,C0271,Arranhador,Brinquedo,Gato,4,60.0,240.0
2020-01-17,C0448,Gaiola Pequena,Acessórios,Pássaro,2,85.0,170.0
2020-01-17,C0074,Brinquedo Bola,Brinquedo,Cachorro,1,25.0,25.0
2020-01-18,C0114,Comedouro,Acessórios,Gato,2,20.0,40.0
2020-01-18,C0090,Shampoo Pet,Higiene,Gato,4,30.0,120.0
2020-01-19,C0219,Arranhador,Brinquedo,Gato,2,60.0,120.0
2020-01-19,C0466,Areia Higiênica,Higiene,Gato,2,22.0,44.0
2020-01-19,C0209,Arranhador,Brinquedo,Gato,2,60.0,120.0
2020-01-19,C0191,Comedouro,Acessórios,Gato,4,20.0,80.0
2020-01-20,C0447,Alpiste,Ração,Pássaro,1,10.0,10.0
2020-01-20,C0193,Gaiola Pequena,Acessórios,Pássaro,1,85.0,85.0
2020-01-20,C0500,Ração Premium,Ração,Gato,3,120.0,360.0
2020-01-21,C0452,Gaiola Pequena,Acessórios,Pássaro,2,85.0,170.0
2020-01-22,C0458,Arranhador,Brinquedo,Gato,2,60.0,120.0
2020-01-22,C0278,Comedouro,Acessórios,Gato,1,20.0,20.0
2020-01-22,C0001,Gaiola Pequena,Acessórios,Pássaro,4,85.0,340.0
2020-01-23,C0227,Coleira,Acessórios,Gato,2,35.0,70.0
2020-01-25,C0454,Aquário Pequeno,Acessórios,Peixe,2,150.0,300.0
2020-01-25,C0479,Comedouro,Acessórios,Cachorro,3,20.0,60.0
2020-01-25,C0354,Shampoo Pet,Higiene,Cachorro,1,30.0,30.0
2020-01-26,C0392,Antipulgas,Remédio,Gato,1,65.0,65.0
2020-01-26,C0464,Shampoo Pet,Higiene,Cachorro,1,30.0,30.0
2020-01-26,C0290,Gaiola Pequena,Acessórios,Pássaro,1,85.0,85.0
2020-01-28,C0235,Antipulgas,Remédio,Cachorro,3,65.0,195.0
2020-01-29,C0140,Shampoo Pet,Higiene,Gato,1,30.0,30.0
2020-01-29,C0307,Alpiste,Ração,Pássaro,2,10.0,20.0
2020-01-29,C0118,Aquário Pequeno,Acessórios,Peixe,3,150.0,450.0
2020-01-29,C0163,Brinquedo Bola,Brinquedo,Cachorro,4,25.0,100.0
2020-01-30,C0026,Comida para Peixe,Ração,Peixe,2,15.0,30.0
2020-01-30,C0039,Aquário Pequeno,Acessórios,Peixe,4,150.0,600.0
2020-01-30,C0245,Ração Premium,Ração,Gato,1,120.0,120.0
2020-01-31,C0015,Alpiste,Ração,Pássaro,2,10.0,20.0
2020-01-31,C0184,Alpiste,Ração,Pássaro,2,10.0,20.0
2020-01-31,C0408,Alpiste,Ração,Pássaro,3,10.0,30.0
2020-01-31,C0351,Brinquedo Bola,Brinquedo,Cachorro,4,25.0,100.0
2020-02-01,C0157,Comedouro,Acessórios,Cachorro,4,20.0,80.0
2020-02-01,C0126,Coleira,Acessórios,Gato,1,35.0,35.0
2020-02-01,C0014,Comedouro,Acessórios,Gato,4,20.0,80.0
2020-02-01,C0134,Coleira,Acessórios,Cachorro,2,35.0,70.0
2020-02-01,C0057,Aquário Pequeno,Acessórios,Peixe,3,150.0,450.0
2020-02-03,C0493,Gaiola Pequena,Acessórios,Pássaro,2,85.0,170.0
2020-02-03,C0061,Aquário Pequeno,Acessórios,Peixe,4,150.0,600.0
2020-02-04,C0112,Areia Higiênica,Higiene,Gato,4,22.0,88.0
2020-02-04,C0010,Shampoo Pet,Higiene,Gato,1,30.0,30.0
2020-02-04,C0409,Comida para Peixe,Ração,Peixe,1,15.0,15.0
2020-02-05,C0049,Aquário Pequeno,Acessórios,Peixe,2,150.0,300.0
2020-02-05,C0025,Areia Higiênica,Higiene,Gato,4,22.0,88.0
2020-02-05,C0408,Coleira,Acessórios,Gato,2,35.0,70.0
2020-02-05,C0289,Coleira,Acessórios,Cachorro,1,35.0,35.0
2020-02-06,C0072,Shampoo Pet,Higiene,Cachorro,2,30.0,60.0
2020-02-06,C0097,Ração Premium,Ração,Gato,3,120.0,360.0
2020-02-06,C0401,Antipulgas,Remédio,Gato,1,65.0,65.0
2020-02-07,C0351,Ração Premium,Ração,Gato,3,120.0,360.0
2020-02-08,C0322,Gaiola Pequena,Acessórios,Pássaro,1,85.0,85.0
2020-02-08,C0469,Ração Econômica,Ração,Cachorro,1,70.0,70.0
2020-02-09,C0313,Brinquedo Bola,Brinquedo,Cachorro,1,25.0,25.0
2020-02-10,C0225,Alpiste,Ração,Pássaro,3,10.0,30.0
2020-02-11,C0249,Brinquedo Bola,Brinquedo,Cachorro,3,25.0,75.0
2020-02-11,C0164,Brinquedo Bola,Brinquedo,Cachorro,1,25.0,25.0
2020-02-11,C0123,Ração Econômica,Ração,Gato,1,70.0,70.0
2020-02-12,C0124,Brinquedo Bola,Brinquedo,Cachorro,4,25.0,100.0
2020-02-12,C0172,Coleira,Acessórios,Cachorro,1,35.0,35.0
2020-02-12,C0206,Aquário Pequeno,Acessórios,Peixe,4,150.0,600.0
2020-02-13,C0154,Antipulgas,Remédio,Gato,4,65.0,260.0
2020-02-13,C0006,Gaiola Pequena,Acessórios,Pássaro,3,85.0,255.0
2020-02-14,C0003,Alpiste,Ração,Pássaro,4,10.0,40.0
2020-02-14,C0021,Coleira,Acessórios,Gato,1,35.0,35.0
2020-02-14,C0261,Areia Higiênica,Higiene,Gato,2,22.0,44.0
2020-02-15,C0186,Aquário Pequeno,Acessórios,Peixe,2,150.0,300.0
2020-02-15,C0061,Arranhador,Brinquedo,Gato,3,60.0,180.0
2020-02-16,C0225,Gaiola Pequena,Acessórios,Pássaro,4,85.0,340.0
2020-02-16,C0052,Areia Higiênica,Higiene,Gato,1,22.0,22.0
2020-02-16,C0138,Antipulgas,Remédio,Gato,3,65.0,195.0
2020-02-17,C0408,Antipulgas,Remédio,Gato,4,65.0,260.0
2020-02-18,C0251,Areia Higiênica,Higiene,Gato,1,22.0,22.0
2020-02-19,C0095,Shampoo Pet,Higiene,Cachorro,4,30.0,120.0
2020-02-19,C0047,Comedouro,Acessórios,Gato,4,20.0,80.0
2020-02-19,C0133,Gaiola Pequena,Acessórios,Pássaro,2,85.0,170.0
2020-02-20,C0072,Areia Higiênica,Higiene,Gato,3,22.0,66.0
2020-02-21,C0240,Alpiste,Ração,Pássaro,2,10.0,20.0
2020-02-22,C0299,Brinquedo Bola,Brinquedo,Cachorro,4,25.0,100.0
2020-02-22,C0082,Comida para Peixe,Ração,Peixe,4,15.0,60.0
2020-02-23,C0170,Shampoo Pet,Higiene,Gato,2,30.0,60.0
2020-02-24,C0342,Comedouro,Acessórios,Cachorro,3,20.0,60.0
2020-02-24,C0105,Arranhador,Brinquedo,Gato,4,60.0,240.0
2020-02-24,C0278,Comida para Peixe,Ração,Peixe,2,15.0,30.0
2020-02-24,C0293,Ração Econômica,Ração,Cachorro,1,70.0,70.0
2020-02-25,C0013,Arranhador,Brinquedo,Gato,4,60.0,240.0
2020-02-25,C0202,Brinquedo Bola,Brinquedo,Cachorro,3,25.0,75.0
2020-02-25,C0410,Areia Higiênica,Higiene,Gato,3,22.0,66.0
2020-02-25,C0144,Coleira,Acessórios,Cachorro,1,35.0,35.0
2020-02-25,C0366,Alpiste,Ração,Pássaro,4,10.0,40.0
2020-02-26,C0028,Aquário Pequeno,Acessórios,Peixe,2,150.0,300.0
2020-02-26,C0135,Coleira,Acessórios,Cachorro,4,35.0,140.0
2020-02-26,C0127,Gaiola Pequena,Acessórios,Pássaro,2,85.0,170.0
2020-02-26,C0207,Ração Premium,Ração,Gato,1,120.0,120.0
2020-02-26,C0434,Aquário Pequeno,Acessórios,Peixe,3,150.0,450.0
2020-02-26,C0039,Comida para Peixe,Ração,Peixe,2,15.0,30.0
2020-02-27,C0051,Antipulgas,Remédio,Gato,1,65.0,65.0
2020-02-28,C0003,Ração Premium,Ração,Cachorro,2,120.0,240.0
2020-02-29,C0335,Alpiste,Ração,Pássaro,2,10.0,20.0
2020-02-29,C0207,Arranhador,Brinquedo,Gato,2,60.0,120.0
2020-02-29,C0459,Ração Econômica,Ração,Cachorro,4,70.0,280.0
2020-03-01,C0027,Areia Higiênica,Higiene,Gato,1,22.0,22.0
2020-03-02,C0231,Antipulgas,Remédio,Gato,1,65.0,65.0
2020-03-02,C0389,Coleira,Acessórios,Gato,1,35.0,35.0
2020-03-03,C0248,Ração Econômica,Ração,Gato,4,70.0,280.0
2020-03-04,C0104,Areia Higiênica,Higiene,Gato,2,22.0,44.0
2020-03-04,C0457,Shampoo Pet,Higiene,Gato,4,30.0,120.0
2020-03-05,C0279,Shampoo Pet,Higiene,Cachorro,1,30.0,30.0
2020-03-05,C0259,Comida para Peixe,Ração,Peixe,2,15.0,30.0
2020-03-05,C0474,Antipulgas,Remédio,Gato,1,65.0,65.0
2020-03-05,C0347,Arranhador,Brinquedo,Gato,4,60.0,240.0
2020-03-06,C0371,Antipulgas,Remédio,Gato,2,65.0,130.0
2020-03-06,C0374,Brinquedo Bola,Brinquedo,Cachorro,3,25.0,75.0
2020-03-07,C0288,Coleira,Acessórios,Gato,4,35.0,140.0
2020-03-08,C0362,Arranhador,Brinquedo,Gato,3,60.0,180.0
2020-03-10,C0177,Gaiola Pequena,Acessórios,Pássaro,1,85.0,85.0
2020-03-10,C0079,Ração Premium,Ração,Cachorro,4,120.0,480.0
2020-03-11,C0068,Arranhador,Brinquedo,Gato,1,60.0,60.0
2020-03-11,C0027,Aquário Pequeno,Acessórios,Peixe,2,150.0,300.0
2020-03-11,C0436,Antipulgas,Remédio,Cachorro,3,65.0,195.0
2020-03-11,C0264,Gaiola Pequena,Acessórios,Pássaro,3,85.0,255.0
2020-03-11,C0486,Areia Higiênica,Higiene,Gato,1,22.0,22.0
2020-03-13,C0241,Gaiola Pequena,Acessórios,Pássaro,4,85.0,340.0
2020-03-13,C0058,Areia Higiênica,Higiene,Gato,3,22.0,66.0
2020-03-16,C0328,Comida para Peixe,Ração,Peixe,3,15.0,45.0
2020-03-16,C0129,Alpiste,Ração,Pássaro,3,10.0,30.0
2020-03-16,C0268,Shampoo Pet,Higiene,Gato,3,30.0,90.0
2020-03-16,C0097,Brinquedo Bola,Brinquedo,Cachorro,4,25.0,100.0
2020-03-16,C0325,Antipulgas,Remédio,Cachorro,1,65.0,65.0
2020-03-17,C0300,Coleira,Acessórios,Gato,4,35.0,140.0
2020-03-18,C0341,Arranhador,Brinquedo,Gato,4,60.0,240.0
2020-03-18,C0389,Shampoo Pet,Higiene,Cachorro,3,30.0,90.0
2020-03-18,C0393,Antipulgas,Remédio,Cachorro,1,65.0,65.0
2020-03-20,C0077,Comida para Peixe,Ração,Peixe,3,15.0,45.0
2020-03-21,C0263,Comedouro,Acessórios,Gato,3,20.0,60.0
2020-03-21,C0421,Brinquedo Bola,Brinquedo,Cachorro,1,25.0,25.0
2020-03-21,C0060,Ração Premium,Ração,Gato,2,120.0,240.0
2020-03-22,C0420,Comida para Peixe,Ração,Peixe,1,15.0,15.0
2020-03-22,C0352,Shampoo Pet,Higiene,Gato,4,30.0,120.0
2020-03-22,C0361,Coleira,Acessórios,Gato,3,35.0,105.0
2020-03-22,C0464,Comedouro,Acessórios,Gato,4,20.0,80.0
2020-03-22,C0243,Comida para Peixe,Ração,Peixe,3,15.0,45.0
2020-03-22,C0243,Aquário Pequeno,Acessórios,Peixe,4,150.0,600.0
2020-03-22,C0246,Arranhador,Brinquedo,Gato,2,60.0,120.0
2020-03-22,C0385,Shampoo Pet,Higiene,Gato,4,30.0,120.0
2020-03-23,C0228,Areia Higiênica,Higiene,Gato,2,22.0,44.0
2020-03-24,C0345,Ração Econômica,Ração,Cachorro,2,70.0,140.0
2020-03-24,C0307,Ração Premium,Ração,Gato,3,120.0,360.0
2020-03-24,C0094,Arranhador,Brinquedo,Gato,1,60.0,60.0
2020-03-25,C0119,Brinquedo Bola,Brinquedo,Cachorro,3,25.0,75.0
2020-03-26,C0405,Comedouro,Acessórios,Gato,2,20.0,40.0
2020-03-27,C0328,Comida para Peixe,Ração,Peixe,1,15.0,15.0
2020-03-27,C0487,Ração Premium,Ração,Gato,1,120.0,120.0
2020-03-28,C0298,Comedouro,Acessórios,Cachorro,4,20.0,80.0
